TIME ,ID ,POS_X ,POS_Y, TAR_X, TAR_Y, AGENT_RADIUS, COLOR_R, COLOR_G, COLOR_B 
3,12,5.54431,-7.674,-5.87785,8.09017,0.25,0,0.4,1
3,13,7.61183,-5.57492,-8.09017,5.87785,0.25,0,0.1,1
3,14,9.1482,-2.95372,-9.51057,3.09017,0.25,0.2,0,1
3,15,9.77777,-0.00926939,-10,-3.10196e-12,0.25,0.5,0,1
3,16,9.18478,2.98523,-9.51057,-3.09017,0.25,0.8,0,1
3,17,7.73746,5.58694,-8.09017,-5.87785,0.25,1,0,0.9
3,18,5.64013,7.76451,-5.87785,-8.09017,0.25,1,0,0.6
3,19,2.98047,8.92965,-3.09017,-9.51057,0.25,1,0,0.3
4,0,0.0754597,9.58752,0,-10,0.25,1,0,0
4,1,-3.01835,9.28962,3.09017,-9.51057,0.25,1,0.3,0
4,2,-5.72568,7.93465,5.87785,-8.09017,0.25,1,0.6,0
4,3,-7.56922,5.67974,8.09017,-5.87785,0.25,1,0.9,0
4,4,-9.28142,3.01604,9.51057,-3.09017,0.25,0.8,1,0
4,5,-9.70139,-4.40511e-05,10,1.03428e-12,0.25,0.5,1,0
4,6,-9.16791,-2.95358,9.51057,3.09017,0.25,0.2,1,0
4,7,-7.89167,-5.73381,8.09017,5.87785,0.25,0,1,0.1
4,8,-5.65248,-7.80485,5.87785,8.09017,0.25,0,1,0.4
4,9,-3.00195,-9.19762,3.09017,9.51057,0.25,0,1,0.7
4,10,0.00342422,-9.64118,-2.06857e-12,10,0.25,0,1,1
4,11,2.81451,-8.76145,-3.09017,9.51057,0.25,0,0.7,1
4,12,5.43846,-7.53895,-5.87785,8.09017,0.25,0,0.4,1
4,13,7.46982,-5.48219,-8.09017,5.87785,0.25,0,0.1,1
4,14,9.08664,-2.93009,-9.51057,3.09017,0.25,0.2,0,1
4,15,9.72874,-0.00839552,-10,-3.10196e-12,0.25,0.5,0,1
4,16,9.1158,2.96295,-9.51057,-3.09017,0.25,0.8,0,1
4,17,7.66339,5.51273,-8.09017,-5.87785,0.25,1,0,0.9
4,18,5.56941,7.67864,-5.87785,-8.09017,0.25,1,0,0.6
4,19,2.95071,8.79142,-3.09017,-9.51057,0.25,1,0,0.3
5,0,0.077554,9.57096,0,-10,0.25,1,0,0
5,1,-3.00911,9.26118,3.09017,-9.51057,0.25,1,0.3,0
5,2,-5.66711,7.90105,5.87785,-8.09017,0.25,1,0.6,0
5,3,-7.42679,5.62452,8.09017,-5.87785,0.25,1,0.9,0
5,4,-9.24182,2.97283,9.51057,-3.09017,0.25,0.8,1,0
5,5,-9.64271,-0.0282971,10,1.03428e-12,0.25,0.5,1,0
5,6,-9.08379,-2.91559,9.51057,3.09017,0.25,0.2,1,0
5,7,-7.85954,-5.71047,8.09017,5.87785,0.25,0,1,0.1
5,8,-5.60526,-7.79584,5.87785,8.09017,0.25,0,1,0.4
5,9,-2.99428,-9.17368,3.09017,9.51057,0.25,0,1,0.7
5,10,0.0263,-9.57242,-2.06857e-12,10,0.25,0,1,1
5,11,2.72714,-8.58179,-3.09017,9.51057,0.25,0,0.7,1
5,12,5.33147,-7.40121,-5.87785,8.09017,0.25,0,0.4,1
5,13,7.35283,-5.40478,-8.09017,5.87785,0.25,0,0.1,1
5,14,9.07197,-2.92477,-9.51057,3.09017,0.25,0.2,0,1
5,15,9.70679,-0.00812326,-10,-3.10196e-12,0.25,0.5,0,1
5,16,9.07607,2.94979,-9.51057,-3.09017,0.25,0.8,0,1
5,17,7.58052,5.43422,-8.09017,-5.87785,0.25,1,0,0.9
5,18,5.52692,7.62598,-5.87785,-8.09017,0.25,1,0,0.6
5,19,2.91765,8.64803,-3.09017,-9.51057,0.25,1,0,0.3
6,0,0.0890808,9.53797,0,-10,0.25,1,0,0
6,1,-2.99461,9.21657,3.09017,-9.51057,0.25,1,0.3,0
6,2,-5.60268,7.85461,5.87785,-8.09017,0.25,1,0.6,0
6,3,-7.2725,5.59627,8.09017,-5.87785,0.25,1,0.9,0
6,4,-9.24171,2.97274,9.51057,-3.09017,0.25,0.8,1,0
6,5,-9.5699,-0.0536961,10,1.03428e-12,0.25,0.5,1,0
6,6,-9.03833,-2.88331,9.51057,3.09017,0.25,0.2,1,0
6,7,-7.82627,-5.66594,8.09017,5.87785,0.25,0,1,0.1
6,8,-5.59965,-7.79332,5.87785,8.09017,0.25,0,1,0.4
