TIME ,ID ,POS_X ,POS_Y, TAR_X, TAR_Y, AGENT_RADIUS, COLOR_R, COLOR_G, COLOR_B 
3,12,5.51933,-7.78684,-5.87785,8.09017,0.25,0,0.4,1
3,13,7.80327,-5.75687,-8.09017,5.87785,0.25,0,0.1,1
3,14,9.28285,-2.91606,-9.51057,3.09017,0.25,0.2,0,1
3,15,9.41725,0.124922,-10,-3.10196e-12,0.25,0.5,0,1
3,16,9.33988,3.07623,-9.51057,-3.09017,0.25,0.8,0,1
3,17,7.86301,5.57766,-8.09017,-5.87785,0.25,1,0,0.9
3,18,5.77239,7.74352,-5.87785,-8.09017,0.25,1,0,0.6
3,19,3.09683,8.958,-3.09017,-9.51057,0.25,1,0,0.3
4,0,1.72723e-18,9.2,0,-10,0.25,1,0,0
4,1,-2.99152,9.20669,3.09017,-9.51057,0.25,1,0.3,0
4,2,-5.73331,7.89122,5.87785,-8.09017,0.25,1,0.6,0
4,3,-7.69007,5.58819,8.09017,-5.87785,0.25,1,0.9,0
4,4,-9.09899,2.95586,9.51057,-3.09017,0.25,0.8,1,0
4,5,-9.46966,-9.79431e-13,10,1.03428e-12,0.25,0.5,1,0
4,6,-9.39304,-3.05198,9.51057,3.09017,0.25,0.2,1,0
4,7,-7.83785,-5.69454,8.09017,5.87785,0.25,0,1,0.1
4,8,-5.77499,-7.94859,5.87785,8.09017,0.25,0,1,0.4
4,9,-2.76448,-8.83938,3.09017,9.51057,0.25,0,1,0.7
4,10,-0.181863,-9.42251,-2.06857e-12,10,0.25,0,1,1
4,11,2.96418,-8.72221,-3.09017,9.51057,0.25,0,0.7,1
4,12,5.40034,-7.67391,-5.87785,8.09017,0.25,0,0.4,1
4,13,7.69493,-5.70155,-8.09017,5.87785,0.25,0,0.1,1
4,14,9.21644,-2.87632,-9.51057,3.09017,0.25,0.2,0,1
4,15,9.2219,0.158327,-10,-3.10196e-12,0.25,0.5,0,1
4,16,9.25728,3.0605,-9.51057,-3.09017,0.25,0.8,0,1
4,17,7.77058,5.47436,-8.09017,-5.87785,0.25,1,0,0.9
4,18,5.72571,7.63214,-5.87785,-8.09017,0.25,1,0,0.6
4,19,3.08643,8.77273,-3.09017,-9.51057,0.25,1,0,0.3
5,0,2.05341e-18,9,0,-10,0.25,1,0,0
5,1,-2.96049,9.11247,3.09017,-9.51057,0.25,1,0.3,0
5,2,-5.68184,7.82064,5.87785,-8.09017,0.25,1,0.6,0
5,3,-7.66649,5.5711,8.09017,-5.87785,0.25,1,0.9,0
5,4,-8.97542,2.91559,9.51057,-3.09017,0.25,0.8,1,0
5,5,-9.39995,3.25575e-06,10,1.03428e-12,0.25,0.5,1,0
5,6,-9.32556,-3.03006,9.51057,3.09017,0.25,0.2,1,0
5,7,-7.79422,-5.66284,8.09017,5.87785,0.25,0,1,0.1
5,8,-5.72752,-7.88325,5.87785,8.09017,0.25,0,1,0.4
5,9,-2.68789,-8.66621,3.09017,9.51057,0.25,0,1,0.7
5,10,-0.216211,-9.26496,-2.06857e-12,10,0.25,0,1,1
5,11,2.92528,-8.52682,-3.09017,9.51057,0.25,0,0.7,1
5,12,5.28161,-7.55601,-5.87785,8.09017,0.25,0,0.4,1
5,13,7.59387,-5.66029,-8.09017,5.87785,0.25,0,0.1,1
5,14,9.13762,-2.83449,-9.51057,3.09017,0.25,0.2,0,1
5,15,9.02554,0.184515,-10,-3.10196e-12,0.25,0.5,0,1
5,16,9.16393,3.04011,-9.51057,-3.09017,0.25,0.8,0,1
5,17,7.67113,5.36975,-8.09017,-5.87785,0.25,1,0,0.9
5,18,5.67181,7.51581,-5.87785,-8.09017,0.25,1,0,0.6
5,19,3.07066,8.58705,-3.09017,-9.51057,0.25,1,0,0.3
6,0,2.34481e-18,8.8,0,-10,0.25,1,0,0
6,1,-2.92638,9.00865,3.09017,-9.51057,0.25,1,0.3,0
6,2,-5.6806,7.81894,5.87785,-8.09017,0.25,1,0.6,0
6,3,-7.64171,5.55311,8.09017,-5.87785,0.25,1,0.9,0
6,4,-8.84518,2.87318,9.51057,-3.09017,0.25,0.8,1,0
6,5,-9.35229,-0.0170182,10,1.03428e-12,0.25,0.5,1,0
6,6,-9.31149,-3.02549,9.51057,3.09017,0.25,0.2,1,0
6,7,-7.73877,-5.62256,8.09017,5.87785,0.25,0,1,0.1
6,8,-5.6918,-7.83409,5.87785,8.09017,0.25,0,1,0.4
6,9,-2.6129,-8.4913,3.09017,9.51057,0.25,0,1,0.7
6,10,-0.238632,-9.14676,-2.06857e-12,10,0.25,0,1,1
6,11,2.88394,-8.332,-3.09017,9.51057,0.25,0,0.7,1
6,12,5.15267,-7.4447,-5.87785,8.09017,0.25,0,0.4,1
6,13,7.4868,-5.61129,-8.09017,5.87785,0.25,0,0.1,1
6,14,9.04761,-2.79078,-9.51057,3.09017,0.25,0.2,0,1
6,15,8.82883,0.20789,-10,-3.10196e-12,0.25,0.5,0,1
6,16,9.06456,3.02013,-9.51057,-3.09017,0.25,0.8,0,1
6,17,7.56534,5.26399,-8.09017,-5.87785,0.25,1,0,0.9
6,18,5.61141,7.39503,-5.87785,-8.09017,0.25,1,0,0.6
6,19,3.05558,8.45091,-3.09017,-9.51057,0.25,1,0,0.3
7,0,2.60458e-18,8.6,0,-10,0.25,1,0,0
7,1,-2.8895,8.8962,3.09017,-9.51057,0.25,1,0.3,0
7,2,-5.66774,7.80124,5.87785,-8.09017,0.25,1,0.6,0
7,3,-7.60323,5.52517,8.09017,-5.87785,0.25,1,0.9,0
7,4,-8.70894,2.82882,9.51057,-3.09017,0.25,0.8,1,0
7,5,-9.28939,-0.0323198,10,1.03428e-12,0.25,0.5,1,0
7,6,-9.2798,-3.01519,9.51057,3.09017,0.25,0.2,1,0
7,7,-7.67599,-5.5703,8.09017,5.87785,0.25,0,1,0.1
7,8,-5.6479,-7.77366,5.87785,8.09017,0.25,0,1,0.4
7,9,-2.55781,-8.30822,3.09017,9.51057,0.25,0,1,0.7
7,10,-0.25856,-9.02038,-2.06857e-12,10,0.25,0,1,1
7,11,2.84038,-8.1377,-3.09017,9.51057,0.25,0,0.7,1
7,12,5.02505,-7.32822,-5.87785,8.09017,0.25,0,0.4,1
7,13,7.46056,-5.59824,-8.09017,5.87785,0.25,0,0.1,1
7,14,9.03113,-2.7833,-9.51057,3.09017,0.25,0.2,0,1
7,15,8.63178,0.228707,-10,-3.10196e-12,0.25,0.5,0,1
7,16,9.06147,3.01944,-9.51057,-3.09017,0.25,0.8,0,1
7,17,7.51347,5.21431,-8.09017,-5.87785,0.25,1,0,0.9
7,18,5.55896,7.29628,-5.87785,-8.09017,0.25,1,0,0.6
7,19,3.03553,8.30946,-3.09017,-9.51057,0.25,1,0,0.3
8,0,0.0298773,8.40224,0,-10,0.25,1,0,0
8,1,-2.87615,8.85543,3.09017,-9.51057,0.25,1,0.3,0
8,2,-5.66251,7.79405,5.87785,-8.09017,0.25,1,0.6,0
8,3,-7.55242,5.48827,8.09017,-5.87785,0.25,1,0.9,0
8,4,-8.56896,2.7822,9.51057,-3.09017,0.25,0.8,1,0
8,5,-9.21279,-0.0460578,10,1.03428e-12,0.25,0.5,1,0
8,6,-9.27841,-3.01474,9.51057,3.09017,0.25,0.2,1,0
8,7,-7.60331,-5.51152,8.09017,5.87785,0.25,0,1,0.1
8,8,-5.59663,-7.7031,5.87785,8.09017,0.25,0,1,0.4
8,9,-2.50767,-8.14252,3.09017,9.51057,0.25,0,1,0.7
8,10,-0.276225,-8.88664,-2.06857e-12,10,0.25,0,1,1
8,11,2.79481,-7.94387,-3.09017,9.51057,0.25,0,0.7,1
8,12,4.89864,-7.20705,-5.87785,8.09017,0.25,0,0.4,1
8,13,7.42086,-5.57462,-8.09017,5.87785,0.25,0,0.1,1
8,14,9.02037,-2.76451,-9.51057,3.09017,0.25,0.2,0,1
8,15,8.56984,0.234512,-10,-3.10196e-12,0.25,0.5,0,1
8,16,9.0397,3.01257,-9.51057,-3.09017,0.25,0.8,0,1
8,17,7.49758,5.20011,-8.09017,-5.87785,0.25,1,0,0.9
8,18,5.55506,7.28937,-5.87785,-8.09017,0.25,1,0,0.6
8,19,3.01098,8.16324,-3.09017,-9.51057,0.25,1,0,0.3
9,0,0.0371697,8.34852,0,-10,0.25,1,0,0
9,1,-2.84455,8.80607,3.09017,-9.51057,0.25,1,0.3,0
9,2,-5.66135,7.79245,5.87785,-8.09017,0.25,1,0.6,0
9,3,-7.52338,5.46716,8.09017,-5.87785,0.25,1,0.9,0
